node_name,Level,Position,Price,PSI_attribute,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73,w74,w75,w76,w77,w78,w79,w80,w81,w82,w83,w84,w85,w86,w87,w88,w89,w90,w91,w92,w93,w94,w95,w96,w97,w98,w99,w100,w101,w102,w103,w104,w105,w106,w107,w108,w109,w110,w111,w112,w113,w114,w115,w116,w117,w118,w119,w120,w121,w122,w123,w124,w125,w126,w127,w128,w129,w130,w131,w132,w133,w134,w135,w136,w137,w138,w139,w140,w141,w142,w143,w144,w145,w146,w147,w148,w149,w150,w151,w152,w153,w154,w155,w156,w157,w158,w159
MUC_D,4,2,69.60426021876799,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC_D,4,2,69.60426021876799,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC_D,4,2,66.74381116868163,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC_D,4,2,66.74381116868163,OUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC_D,4,2,66.74381116868163,NET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.3483016695452,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,-66.74381116868163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC_I,4,3,95.3483016695452,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC_I,4,3,95.3483016695452,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,95.3483016695452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC_I,4,3,69.60426021876799,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC_I,4,3,69.60426021876799,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,139.20852043753598,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,139.20852043753598,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,278.41704087507196,208.81278065630397,139.20852043753598,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,69.60426021876799,139.20852043753598,69.60426021876799,69.60426021876799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC_I,4,3,66.74381116868163,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,133.48762233736326,0.0,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,133.48762233736326,0.0,66.74381116868163,66.74381116868163,66.74381116868163,266.9752446747265,0.0,0.0,0.0,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,133.48762233736326,0.0,66.74381116868163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC_I,4,3,66.74381116868163,OUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,133.48762233736326,0.0,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,133.48762233736326,0.0,66.74381116868163,66.74381116868163,66.74381116868163,266.9752446747265,0.0,0.0,0.0,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,66.74381116868163,133.48762233736326,0.0,66.74381116868163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC_I,4,3,66.74381116868163,NET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.3483016695452,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,-38.13932066781807,95.3483016695452,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,-38.13932066781807,95.3483016695452,28.604490500863562,28.604490500863562,28.604490500863562,-171.62694300518132,95.3483016695452,95.3483016695452,95.3483016695452,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,28.604490500863562,-38.13932066781807,95.3483016695452,-66.74381116868163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRALEAF,3,5,62.86701208981002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRALEAF,3,5,62.86701208981002,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,62.86701208981002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRALEAF,3,5,47.15025906735751,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRALEAF,3,5,47.15025906735751,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,47.15025906735751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
